date_time,price_usd,srch_booking_window,srch_saturday_night_bool
7236181,2013-04-15 20:05:38,71.0,6,0
7238725,2013-03-31 09:29:36,84.0,249,1
7240927,2013-02-27 14:58:27,131.0,3,1
7245308,2013-02-11 16:11:41,61.0,3,1
7256940,2012-12-28 14:34:58,80.0,14,1
7259526,2013-04-22 12:56:36,119.0,17,1
7266893,2012-12-07 08:11:02,84.0,55,1
7272050,2012-11-06 10:36:02,66.0,49,0
7274312,2013-03-05 16:43:37,240.0,17,1
7277293,2012-12-19 18:17:37,66.0,172,0
7279525,2013-03-23 19:38:00,184.0,27,1
7283849,2013-05-22 13:49:46,62.0,26,0
7285619,2012-12-19 07:45:40,132.0,30,1
7287172,2013-06-04 21:39:33,0.12,3,1
7287332,2013-03-07 09:44:26,171.0,36,1
7290594,2012-11-21 12:43:04,40.0,27,0
7290649,2013-05-19 21:57:43,56.0,59,0
7291781,2012-11-28 11:13:12,95.0,182,0
7294387,2013-01-17 07:12:10,53.0,215,0
7295382,2013-03-06 11:08:12,114.0,134,1
7297484,2013-03-10 11:30:45,60.0,164,0
7297598,2013-03-18 15:03:44,156.0,59,1
7298618,2013-01-14 19:16:40,128.0,95,1
7302335,2013-06-02 07:47:39,71.0,11,1
7311936,2013-03-07 23:20:42,120.0,6,0
7313963,2013-03-06 17:34:50,175.0,29,1
7320424,2013-02-10 08:43:58,188.0,33,1
7330507,2013-05-26 07:00:48,55.0,1,0
7333345,2013-03-22 11:57:56,151.0,1,1
7334537,2013-03-24 03:33:09,52.0,7,0
7336465,2012-12-31 10:31:01,62.0,3,1
7337911,2013-04-16 10:06:55,55.0,12,0
7340486,2013-01-19 21:10:47,49.0,5,1
7345207,2013-06-20 12:37:50,69.0,27,0
7346295,2013-06-19 14:31:45,139.0,14,0
7346373,2013-04-06 11:55:36,201.0,6,1
7348116,2013-03-02 09:22:55,225.0,20,1
7348895,2012-12-27 16:17:54,119.0,1,1
7349045,2012-12-18 19:20:18,77.0,24,1
7352561,2013-03-27 22:00:45,132.0,52,1
7353060,2012-11-07 14:54:12,46.0,18,0
7364281,2012-11-20 12:55:57,219.0,39,1
7366130,2013-02-14 17:17:39,68.0,45,0
7366216,2013-03-25 20:08:56,85.0,29,0
7371690,2012-12-09 09:21:19,219.0,21,0
7374332,2013-02-10 15:01:39,112.0,47,1
7377564,2013-03-14 20:35:41,165.0,20,0
7381347,2013-01-19 14:34:49,70.0,216,0
7382166,2013-04-19 12:29:21,171.0,7,1
7384615,2012-11-26 10:04:34,87.0,3,0
7385218,2013-06-09 08:47:55,74.0,1,0
7387290,2013-04-08 16:22:18,206.0,5,1
7387963,2012-12-18 22:48:28,131.0,45,1
7389019,2013-04-19 12:20:53,56.0,45,0
7390076,2013-06-16 21:21:57,124.0,46,1
7392435,2013-01-14 12:22:59,102.0,136,1
7396014,2013-05-08 12:50:47,133.0,37,1
7398522,2012-11-13 21:27:12,54.0,32,1
7398586,2013-06-25 21:56:15,144.0,8,0
7400940,2013-03-04 11:01:18,88.0,54,0
7407381,2013-05-16 06:12:53,66.0,32,0
7410496,2013-01-06 12:31:07,110.0,32,1
7412132,2013-01-15 20:28:27,55.0,26,0
7422339,2013-03-10 15:07:37,69.0,21,0
7425166,2013-02-20 17:31:34,106.0,2,1
7426684,2013-06-01 20:12:41,58.0,23,0
7428069,2013-05-13 20:47:26,160.0,41,0
7432884,2013-04-26 08:23:59,207.0,21,1
7437648,2012-11-03 22:10:26,60.0,3,0
7440007,2013-05-30 20:58:43,143.0,23,1
7440031,2012-12-28 20:37:50,169.0,1,1
7446345,2013-03-24 13:36:41,64.0,28,0
7455440,2013-04-10 11:15:35,115.0,0,0
7463954,2013-02-23 15:47:41,66.0,4,0
7470457,2013-02-12 12:07:32,160.0,35,0
7474806,2012-12-24 11:35:09,71.0,2,0
7476879,2012-11-07 17:36:23,131.0,23,1
7478185,2013-03-27 11:47:10,123.0,14,0
7491281,2013-03-05 11:32:22,116.0,8,0
7491365,2012-12-17 13:52:50,58.0,17,1
7498564,2013-01-02 08:33:04,400.0,6,0
7503900,2013-06-14 10:39:17,139.0,198,0
7504218,2013-03-22 13:56:02,56.0,3,0
7511744,2012-12-27 15:34:42,96.0,0,1
7513515,2013-03-02 14:26:20,175.0,48,1
7515031,2013-03-19 01:24:38,66.0,6,0
7515521,2012-11-26 20:27:28,163.0,5,1
7527938,2013-05-21 23:17:12,74.0,29,0
7528690,2013-03-25 18:27:52,112.0,198,0
7531910,2013-02-08 15:18:32,142.0,29,1
7540207,2013-05-26 19:31:48,66.0,1,0
7540873,2013-03-18 14:38:51,160.0,21,0
7541037,2013-04-28 17:40:41,138.0,47,1
7541128,2012-11-15 15:48:15,118.0,8,1
7545141,2013-01-23 17:25:52,122.0,120,1
7548812,2012-12-11 15:28:50,221.0,17,1
7552542,2012-12-08 17:17:05,71.0,38,0
7553731,2013-06-01 16:17:54,115.0,28,1
7556898,2012-11-18 16:01:13,116.0,265,1
7557872,2013-04-17 14:18:44,75.0,4,0
7559454,2013-04-17 10:24:30,206.0,16,1
7564969,2013-05-13 17:17:52,56.0,15,0
7566398,2013-04-14 20:39:39,99.0,25,1
7572348,2013-05-18 23:06:38,73.0,9,0
7576613,2013-02-12 17:13:32,86.0,100,1
7582517,2012-11-15 18:13:17,49.0,4,0
7584481,2012-12-15 16:23:15,91.0,41,1
7587036,2012-12-03 10:34:19,75.0,22,0
7588162,2013-06-06 22:07:13,76.0,12,0
7588804,2013-03-20 13:50:28,155.0,3,1
7592710,2013-02-17 09:54:24,199.0,32,1
7594749,2013-04-23 08:51:42,90.0,5,0
7601376,2013-06-11 01:10:15,159.0,24,1
7603642,2012-11-02 23:18:37,136.0,1,1
7604921,2012-12-24 16:47:23,122.0,5,1
7609565,2013-02-14 15:15:23,119.0,76,0
7609849,2013-04-02 20:42:38,210.0,53,1
7612510,2013-03-18 10:54:23,185.0,32,1
7612773,2012-12-18 18:29:57,67.0,5,0
7615277,2012-12-12 07:52:39,62.0,39,0
7615777,2012-12-26 05:44:40,89.0,148,0
7621833,2012-12-04 21:20:48,46.96,2,1
7622651,2013-01-30 23:57:45,84.0,47,0
7624714,2013-03-26 20:30:16,232.0,10,1
7633455,2013-02-18 16:01:32,182.0,123,1
7636056,2013-02-24 02:08:21,146.0,6,1
7637386,2012-12-19 08:27:53,106.0,9,1
7638936,2013-03-05 07:53:06,100.0,171,1
7640687,2013-01-15 20:43:40,129.0,66,1
7640720,2013-06-05 21:01:56,56.0,42,0
7641249,2013-01-10 10:49:25,57.0,12,0
7642791,2013-01-08 14:40:10,101.0,45,1
7645515,2012-12-26 19:31:24,46.0,8,1
7652419,2013-03-09 10:47:16,140.0,0,1
7656976,2013-03-31 17:31:07,84.0,249,1
7658507,2013-02-04 10:18:39,101.0,43,0
7662754,2013-06-06 21:38:16,156.0,29,1
7663204,2012-12-28 20:14:30,136.0,1,1
7665302,2013-04-14 21:08:02,56.0,85,0
7676746,2013-01-16 05:39:58,131.0,86,1
7680233,2013-06-12 06:30:26,140.0,30,1
7681783,2013-01-21 16:10:53,150.0,18,1
7685152,2013-03-15 22:30:39,185.0,28,1
7685641,2013-06-03 02:31:26,47.0,2,0
7687846,2012-12-30 14:20:43,109.0,49,0
7689641,2012-11-21 21:05:00,156.0,45,0
7691818,2013-06-16 16:57:01,59.0,14,0
7694377,2013-04-13 19:12:57,72.0,217,1
7702047,2012-12-29 17:43:49,186.0,1,0
7702799,2013-01-23 17:52:38,129.0,52,1
7715211,2013-06-07 23:10:46,110.0,47,0
7716015,2013-01-28 12:41:32,169.0,46,1
7728433,2013-03-02 08:00:33,108.0,45,0
7733135,2013-05-15 21:01:01,166.0,121,1
7735399,2013-01-23 09:44:51,59.0,189,0
7740227,2012-11-20 16:32:15,174.0,50,0
7742209,2013-03-30 14:43:35,105.0,117,1
7757086,2013-05-27 08:03:33,64.0,51,0
7758800,2013-01-10 20:59:04,75.0,39,0
7759009,2013-06-13 00:39:49,227.0,8,1
7765528,2013-03-15 12:05:54,198.0,71,1
7770211,2013-01-02 17:11:51,111.0,143,1
7771247,2013-01-23 19:36:50,99.0,77,0
7771365,2013-05-21 21:32:43,60.0,6,0
7771815,2013-02-18 19:54:30,145.0,24,1
7787283,2013-05-30 07:29:49,112.0,126,1
7791043,2012-11-06 13:59:45,59.0,44,1
7791885,2012-12-24 19:17:16,180.0,6,0
7792339,2013-04-01 21:22:41,66.0,68,0
7793579,2013-03-02 06:00:39,111.0,96,1
7795338,2012-11-21 08:55:02,84.0,85,1
7795690,2013-05-20 18:56:55,140.0,1,0
7799151,2013-03-25 18:11:02,172.0,18,1
7802848,2013-05-30 23:40:21,144.0,1,1
7805990,2013-06-16 19:43:12,84.0,77,0
7808706,2012-11-28 12:45:31,75.0,2,1
7808731,2013-02-01 14:13:54,112.0,1,1
7812507,2013-05-28 17:53:34,56.0,56,0
7814143,2013-01-22 21:05:25,132.0,17,1
7814233,2013-03-24 15:33:31,56.0,2,0
7816389,2013-01-27 23:41:50,72.0,2,0
7821424,2013-02-05 21:29:03,112.0,13,0
7824199,2012-11-13 23:05:02,326.0,18,1
7826728,2013-06-17 18:14:11,84.0,47,1
7831043,2012-11-05 07:21:16,50.0,19,1
7832274,2013-05-04 08:24:38,158.0,6,1
7834372,2013-03-04 16:13:30,196.0,82,1
7837162,2013-03-02 18:00:31,117.0,26,1
7838685,2013-02-28 19:07:28,130.0,1,1
7845462,2013-04-09 18:00:03,153.0,18,1
7845585,2013-02-11 21:29:41,115.0,11,1
7845661,2013-04-11 10:53:36,125.0,134,1
7853454,2012-12-31 00:34:41,49.0,1,0
7854105,2013-01-15 13:30:18,44.0,15,0
7858657,2012-11-10 15:08:38,126.0,1,0
7862889,2012-11-27 19:49:11,188.0,43,0
7864280,2012-11-27 08:04:06,95.0,2,1
7869022,2012-12-05 10:22:51,43.0,7,0
7873033,2012-12-17 20:39:51,118.0,122,1
7874958,2013-05-22 14:25:47,98.0,36,0
7876366,2013-01-14 22:03:17,58.0,0,0
7876574,2013-04-09 21:18:45,155.0,18,1
7877202,2012-12-26 20:01:20,50.0,28,0
7879602,2013-05-06 06:44:26,143.0,10,1
7881492,2012-11-20 09:36:17,76.0,2,1
7884066,2013-04-26 12:05:39,130.0,49,1
7885653,2012-11-28 20:24:05,80.0,3,1
7887436,2013-05-28 16:39:21,79.0,2,1
7894927,2013-01-21 15:56:45,49.0,146,0
7895540,2012-12-30 18:19:17,110.0,117,0
7904996,2013-03-12 19:39:28,180.0,52,1
7913395,2013-03-13 11:53:44,130.0,17,1
7915738,2013-03-12 10:30:29,100.0,23,1
7918702,2013-06-05 09:45:12,89.0,30,1
7922687,2013-02-27 16:55:53,87.0,164,1
7924750,2012-12-22 11:31:51,106.0,34,1
7926873,2013-01-10 11:45:41,71.0,78,0
7933360,2013-05-12 18:45:00,104.0,60,1
7934147,2013-02-21 10:56:46,94.0,1,1
7936284,2013-03-26 08:20:51,64.0,0,0
7941949,2013-04-12 21:41:12,71.0,2,0
7945543,2013-06-13 09:33:43,62.0,31,0
7947003,2012-11-07 20:39:53,59.0,14,0
7957843,2013-03-05 18:59:09,186.0,4,1
7958804,2012-11-05 07:17:31,61.0,1,0
7961686,2012-12-15 23:14:41,132.0,34,1
7962309,2012-12-21 11:49:04,56.0,3,0
7964399,2013-01-25 10:16:09,89.0,34,1
7965799,2013-02-18 20:52:25,86.0,3,1
7967760,2013-02-24 20:19:51,161.0,18,1
7968514,2012-12-28 10:42:35,143.0,97,1
7970178,2013-04-26 15:27:52,124.0,24,0
7974148,2013-03-21 06:37:58,163.0,92,1
7983506,2013-02-08 00:22:07,79.0,30,0
7985082,2013-04-20 15:47:17,195.0,0,1
8006311,2013-03-09 10:06:10,90.0,1,0
8007785,2013-02-24 18:27:39,169.0,62,1
8021471,2012-11-21 10:09:05,99.0,65,1
8021808,2013-03-10 21:41:19,131.0,61,1
8022863,2012-12-13 21:12:48,123.0,15,1
8027493,2012-12-19 15:26:43,72.0,53,0
8027843,2013-05-29 18:46:46,151.0,2,1
8040839,2012-12-04 20:02:59,61.0,20,0
8041674,2013-02-13 09:40:53,135.0,2,1
8043562,2013-02-07 21:34:39,176.0,2,1
8049387,2012-12-19 13:08:35,117.0,65,1
8054400,2013-05-06 07:42:17,76.0,42,0
8054813,2013-03-05 13:03:51,154.0,58,1
8067266,2012-12-24 22:40:02,218.0,7,0
8067488,2013-05-05 07:56:42,136.0,41,1
8067605,2013-01-24 09:43:51,100.0,35,1
8068170,2013-02-06 07:35:26,65.0,27,0
8069360,2012-12-20 22:14:33,132.0,77,1
8069411,2012-11-26 11:30:08,53.0,29,0
8069985,2013-05-28 13:47:32,64.0,14,0
8072545,2013-01-09 09:58:23,70.0,2,1
8074560,2013-02-01 12:27:02,195.0,49,1
8075086,2013-06-18 05:59:56,76.0,7,0
8080235,2013-06-22 20:02:14,69.0,19,1
8082227,2012-12-14 21:57:12,92.0,36,1
8085638,2013-03-17 16:33:04,71.0,10,0
8087447,2012-12-26 15:57:46,87.0,16,1
8087699,2013-05-16 05:38:01,131.0,49,1
8090298,2012-12-24 09:33:52,81.0,2,0
8090457,2013-01-04 12:45:42,230.0,5,0
8093864,2013-05-06 18:32:06,166.0,13,0
8094459,2013-02-18 09:58:00,71.0,85,0
8095408,2013-03-16 08:20:44,175.0,49,1
8099438,2012-11-19 15:28:00,64.0,35,0
8099762,2013-04-05 15:06:46,186.0,0,1
8102342,2013-06-18 07:10:23,134.0,2,1
8106601,2013-02-17 16:30:11,81.0,45,0
8107172,2013-05-18 18:43:34,62.0,79,0
8108214,2012-12-14 14:35:54,74.0,143,0
8109308,2013-01-17 15:09:27,68.0,18,0
8112160,2012-11-06 15:27:43,77.0,6,0
8112840,2013-04-15 19:17:49,50.0,0,0
8113012,2012-12-30 11:43:29,280.0,0,0
8114406,2013-02-11 09:59:45,117.0,52,1
8118004,2013-03-28 19:08:32,142.0,6,0
8118069,2012-11-18 17:05:25,80.0,6,1
8130210,2012-11-05 09:54:42,210.0,5,1
8138425,2013-01-03 22:06:19,44.0,20,0
8142758,2013-06-27 12:07:04,246.0,2,1
8144332,2013-03-12 15:31:13,165.0,11,1
8144364,2013-03-03 12:18:27,139.0,4,1
8146245,2012-11-05 13:07:00,111.0,18,1
8150596,2013-02-08 18:17:02,132.0,98,1
8157932,2013-01-16 20:18:27,132.0,100,1
8165248,2013-06-07 20:34:46,246.0,1,1
8165318,2013-01-08 14:34:41,122.0,10,1
8166814,2013-01-10 15:14:16,99.0,15,1
8167755,2012-12-13 15:29:49,64.0,11,0
8170317,2013-06-20 12:03:06,116.0,28,1
8174954,2013-02-20 01:41:01,114.0,94,1
8176658,2013-05-22 14:51:45,64.63,11,0
8177338,2012-12-14 14:37:13,100.0,92,1
8180432,2013-02-11 16:04:23,108.0,59,1
8190753,2013-05-22 17:02:30,88.0,29,1
8195764,2013-05-13 22:00:37,73.0,30,0
8202238,2012-11-22 22:48:07,44.0,32,0
8203582,2013-06-20 00:45:51,135.0,91,1
8204162,2013-03-18 15:23:06,120.0,0,0
8208618,2013-06-28 08:59:55,66.0,31,0
8208651,2013-05-02 16:01:02,173.0,4,0
8211471,2013-03-31 14:44:30,63.0,1,0
8216064,2013-03-17 18:31:31,96.0,196,0
8216149,2013-03-26 19:19:59,125.0,73,1
8218051,2013-06-20 18:39:27,111.0,7,0
8218528,2013-01-21 08:58:31,108.0,4,1
8220693,2013-02-27 00:41:03,111.0,10,1
8220820,2012-11-28 12:57:11,44.0,25,0
8221091,2013-02-14 18:10:15,149.0,1,1
8223363,2013-03-25 11:30:15,141.0,9,0
8228114,2013-06-06 23:23:01,159.0,8,1
8233779,2012-12-09 18:40:26,43.0,1,0
8235690,2012-12-01 07:51:12,65.0,21,1
8236220,2013-06-22 23:16:39,131.01,1,0
8236436,2013-06-10 08:30:30,129.0,4,1
8244898,2013-04-16 00:23:27,62.0,112,0
8245619,2013-03-12 10:24:40,215.0,9,1
8251328,2013-06-23 09:07:05,94.0,4,1
8253625,2013-04-15 15:32:06,272.0,4,1
8258264,2012-11-14 07:48:42,148.0,16,1
8260934,2013-03-19 13:37:41,108.0,22,0
8265361,2013-03-02 07:28:55,76.0,44,0
8267934,2012-12-30 16:22:08,220.0,0,0
8268259,2013-06-14 00:17:01,66.0,46,0
8271178,2013-04-18 00:52:49,66.0,0,1
8273979,2013-02-27 11:40:40,190.0,37,1
8274501,2013-01-31 21:34:11,80.0,13,0
8276055,2013-01-09 00:19:50,82.0,7,0
8279535,2013-06-19 08:19:52,91.0,31,1
8284308,2013-06-03 08:55:21,47.0,85,0
8284868,2012-12-06 20:52:49,43.0,3,0
8286972,2013-02-05 18:29:08,145.0,3,1
8287902,2013-03-01 16:39:45,86.0,3,0
8288139,2013-03-19 17:28:16,70.0,40,0
8295176,2012-12-29 09:29:13,90.0,13,1
8299420,2013-04-10 20:10:45,166.0,52,1
8302588,2013-04-07 18:43:18,106.0,95,1
8305187,2012-12-24 22:30:42,315.0,14,0
8305216,2013-05-16 09:54:52,123.0,49,1
8305879,2013-05-06 20:16:14,161.0,18,1
8307551,2013-02-10 22:34:39,165.0,6,1
8309183,2013-04-30 22:52:41,66.0,71,0
8316416,2013-02-22 12:18:05,90.0,13,1
8317998,2012-12-22 21:46:11,87.0,189,1
8320211,2012-11-24 16:58:32,50.0,30,0
8321312,2012-11-21 20:57:27,131.0,1,1
8330521,2013-05-29 11:42:47,56.0,53,0
8331780,2013-06-01 04:43:03,63.0,15,0
8342051,2013-03-20 14:09:06,98.0,8,1
8349735,2012-12-20 12:27:13,106.0,8,1
8349882,2013-06-18 19:59:09,76.65,76,0
8356832,2012-12-31 06:38:30,254.0,7,0
8357076,2013-03-18 09:48:03,200.0,2,0
8364327,2013-05-16 04:13:04,123.0,154,1
8371546,2013-01-04 08:53:58,127.0,64,1
8372171,2013-03-26 16:12:55,109.0,93,1
8384403,2013-04-19 18:17:09,276.0,7,1
8391923,2013-04-02 21:57:25,86.0,2,1
8407101,2012-12-17 01:44:43,238.0,14,0
8411540,2013-06-27 11:29:09,194.0,16,1
8415974,2013-01-22 15:53:12,112.0,17,1
8416241,2012-12-21 21:40:49,78.0,1,1
8424145,2012-12-28 22:00:31,136.0,1,1
8433302,2013-01-08 08:39:26,296.0,0,0
8441790,2012-12-19 21:04:56,68.0,2,1
8445770,2013-04-29 23:15:54,153.0,3,0
8446855,2013-01-10 11:12:01,66.0,1,1
8449822,2013-04-12 09:57:33,63.0,108,0
8451608,2013-05-08 13:30:09,73.0,4,0
8453717,2013-03-04 08:52:22,210.0,19,1
8463832,2013-03-27 18:30:48,65.0,89,0
8464917,2013-01-23 19:58:13,56.0,40,0
8473638,2012-11-01 23:33:16,61.0,51,1
8482726,2012-12-31 03:23:52,72.0,57,0
8484236,2013-02-26 16:26:32,75.0,56,0
8485483,2013-01-10 09:49:01,128.0,71,1
8486111,2013-03-27 17:11:35,143.0,14,0
8487204,2013-06-06 15:15:59,79.0,27,0
8487434,2013-02-26 08:50:57,202.0,23,1
8489340,2013-02-06 19:45:52,173.0,37,1
8492007,2013-03-23 22:47:49,64.0,29,0
8493119,2013-05-28 11:23:58,131.0,59,1
8493640,2013-02-21 14:48:18,146.0,9,1
8495194,2012-12-22 23:10:19,76.0,4,0
8497919,2012-12-27 10:39:18,90.0,1,1
8507513,2013-01-17 18:54:14,49.0,5,0
8507883,2012-12-18 23:57:33,56.0,3,1
8509488,2013-04-05 21:10:18,88.0,31,0
8518010,2012-11-21 19:44:54,57.0,34,0
8522784,2013-06-25 12:04:19,132.0,16,1
8525742,2013-04-02 22:13:12,195.0,17,1
8525975,2013-06-06 11:37:57,56.0,39,0
8528440,2012-12-18 06:20:32,44.0,0,0
8532092,2013-04-15 23:54:35,123.0,16,0
8534482,2013-02-03 15:36:59,169.0,40,1
8534623,2013-06-19 11:04:12,146.0,31,1
8541703,2013-01-16 18:20:25,94.0,34,0
8543762,2012-11-23 11:04:03,50.0,31,0
8546667,2013-06-15 01:01:27,114.0,0,1
8547183,2012-11-22 18:11:16,121.0,36,1
8549323,2012-12-09 15:57:38,201.0,20,1
8552772,2013-03-29 22:25:49,206.0,50,1
8554194,2013-02-04 12:45:08,57.0,22,0
8562931,2013-02-18 12:47:04,155.0,49,0
8567835,2013-03-06 10:08:46,133.0,121,1
8569130,2013-05-11 11:16:06,76.0,2,0
8585139,2013-03-12 09:11:44,75.0,113,0
8588041,2013-04-01 15:14:08,160.0,24,1
8592111,2013-03-10 22:46:22,190.0,68,1
8595022,2012-11-17 20:01:35,46.0,2,0
8595094,2013-04-01 10:35:10,180.0,6,0
8598932,2013-05-04 18:43:26,65.0,57,0
8600959,2013-06-05 19:26:00,59.0,47,0
8605618,2013-06-17 16:54:54,60.0,28,0
8608075,2013-04-03 15:46:49,148.0,10,1
8608767,2013-05-17 18:25:02,101.0,19,0
8610055,2013-04-10 09:53:48,80.0,1,1
8611051,2013-03-28 12:27:20,153.0,276,0
8618307,2012-11-27 13:56:09,106.0,51,1
8623176,2012-11-09 20:45:04,46.0,19,0
8623322,2013-02-18 15:10:09,127.0,39,1
8627027,2013-06-03 14:28:25,144.0,4,1
8631576,2012-12-15 10:51:33,71.0,31,0
8642157,2013-03-29 20:21:32,108.0,134,1
8644120,2013-02-22 20:10:43,56.0,7,1
8645405,2013-06-12 08:09:33,79.0,1,1
8648472,2013-05-01 07:46:36,160.0,53,0
8649465,2013-02-07 21:45:45,61.0,7,1
8650698,2013-01-06 09:36:35,79.0,5,1
8653802,2013-02-05 19:01:24,109.0,12,0
8657171,2012-12-26 09:07:08,54.0,7,0
8657266,2013-04-12 21:55:40,137.0,12,0
8658628,2013-01-03 11:58:01,105.0,50,1
8663912,2013-06-07 17:49:13,106.0,6,1
8664600,2013-05-30 13:38:03,92.0,210,1
8667084,2013-02-08 17:55:17,52.0,3,0
8671954,2012-12-27 19:13:31,141.0,22,1
8672989,2012-12-09 22:00:11,109.0,19,1
8676250,2013-06-19 11:56:27,229.0,2,1
8676841,2013-06-17 23:08:17,95.0,51,0
8679282,2012-12-24 06:59:15,109.0,33,1
8684439,2013-06-13 15:36:53,134.0,126,1
8686750,2013-03-04 13:44:36,101.0,6,0
8689659,2013-06-17 23:25:17,90.0,68,1
8694485,2012-12-10 19:47:04,41.0,6,0
8697834,2013-06-23 18:32:28,64.0,43,0
8699890,2012-11-08 17:19:19,76.0,48,0
8700801,2013-05-22 05:47:51,87.0,100,0
8701327,2013-05-27 07:48:24,140.0,74,1
8701879,2013-05-02 13:39:20,150.0,1,1
8704636,2013-06-27 08:42:47,66.0,31,0
8707435,2012-11-01 17:46:18,116.0,14,1
8708685,2013-02-13 16:38:47,99.0,2,1
8710463,2012-11-02 13:14:41,60.0,4,0
8710972,2013-06-17 16:13:54,192.0,11,1
8711428,2013-01-11 23:34:59,47.0,11,0
8716408,2012-12-01 08:57:58,150.0,0,1
8716609,2013-04-23 11:04:56,138.0,52,1
8723957,2013-05-07 18:06:31,87.0,85,0
8729063,2013-01-09 18:52:36,102.0,184,1
8731712,2013-06-23 20:03:41,172.0,12,1
8733095,2013-02-12 09:29:00,99.0,3,1
8736015,2013-06-09 10:34:34,156.0,26,1
8736314,2012-12-27 23:20:05,90.0,1,1
8749550,2013-03-19 09:27:37,58.0,69,0
8757427,2013-01-12 09:11:59,118.0,61,1
8758620,2013-04-23 12:50:16,118.0,18,1
8761207,2013-01-13 19:52:03,63.0,163,0
8763067,2013-02-04 16:06:25,56.0,1,0
8763730,2013-02-04 07:17:38,129.0,116,1
8767724,2013-03-05 19:31:02,99.0,67,1
8776020,2013-04-23 08:14:33,66.0,104,0
8777554,2013-04-14 21:23:10,81.0,23,0
8781895,2013-05-28 10:07:56,132.0,52,1
8788105,2012-12-17 21:07:29,39.0,3,1
8798356,2013-05-21 19:01:04,76.0,15,0
8804223,2013-04-04 19:27:33,166.0,7,1
8805032,2013-04-23 18:16:23,132.0,17,1
8806464,2013-06-24 13:32:58,64.0,35,0
8815515,2013-06-21 15:56:33,47.0,156,0
8818580,2013-04-19 13:03:01,163.0,13,1
8820088,2013-05-04 19:04:16,125.0,17,0
8820736,2013-05-24 09:05:16,65.0,24,0
8821798,2013-03-29 14:28:12,201.0,28,1
8822868,2013-02-28 15:59:04,195.0,36,1
8823914,2013-03-20 21:45:09,152.0,45,1
8826929,2012-11-27 17:04:56,119.0,3,1
8828045,2013-03-21 12:20:41,118.0,14,1
8831117,2012-11-07 17:02:55,126.0,224,0
8831770,2013-04-18 16:27:32,128.0,51,1
8834787,2013-06-02 18:16:11,144.0,61,1
8836982,2013-02-20 16:59:14,84.0,25,0
8845424,2013-03-31 17:19:20,66.0,23,0
8847229,2012-12-16 19:27:42,111.0,59,0
8847570,2013-03-16 13:19:28,188.0,41,1
8850137,2012-11-15 11:39:24,56.0,6,0
8852403,2013-06-17 14:07:25,64.0,2,0
8855373,2013-03-18 19:20:45,196.0,2,0
8855657,2013-01-15 11:16:40,143.0,3,1
8856691,2013-01-23 08:00:28,66.0,91,0
8857488,2013-02-15 13:18:56,96.0,119,1
8860103,2013-06-08 11:50:11,159.0,15,0
8861584,2013-03-15 10:26:38,64.0,16,0
8862108,2012-12-06 21:54:34,94.0,1,1
8863420,2012-11-14 10:34:55,53.0,19,0
8867411,2013-05-18 08:11:18,186.0,1,0
8873175,2013-06-16 16:13:24,237.0,5,1
8878105,2012-11-27 00:58:31,44.0,6,0
8886220,2013-03-19 16:18:15,160.0,20,0
8888921,2013-03-28 00:09:13,66.0,19,0
8894840,2013-04-17 10:43:08,105.0,57,1
8900464,2013-03-20 11:06:34,78.95,10,1
8903394,2013-03-19 22:55:34,103.0,99,0
8905040,2013-03-26 18:11:59,220.0,11,1
8907125,2012-12-11 19:48:11,388.0,28,0
8915337,2013-03-21 03:35:15,170.0,22,1
8915926,2013-02-12 18:31:06,76.0,97,0
8917914,2013-01-10 13:53:42,103.0,7,1
8930407,2013-02-09 23:17:07,162.0,27,1
8932460,2013-01-11 19:58:15,111.0,7,1
8936555,2013-05-28 14:23:46,116.0,2,1
8939200,2013-06-27 13:52:28,69.0,14,1
8943560,2012-11-11 19:43:07,64.0,42,0
8948535,2012-12-14 22:13:10,234.0,16,0
8948947,2013-04-05 21:42:11,92.0,138,0
8951296,2013-06-20 00:50:15,50.0,67,0
8956059,2013-06-11 21:43:36,72.0,5,0
8957043,2013-06-12 21:18:26,89.0,15,1
8957262,2013-01-20 22:08:39,112.0,80,0
8965865,2012-12-07 21:36:42,71.0,19,0
8969661,2013-03-15 08:37:02,134.0,34,1
8971898,2013-03-08 16:17:51,125.0,168,1
8975610,2013-02-26 15:42:53,81.0,71,0
8980088,2013-05-22 09:49:34,66.0,15,1
8986441,2012-12-26 20:52:10,80.0,1,1
8993416,2012-12-19 13:29:31,120.0,156,1
9005665,2013-03-24 20:53:54,70.0,1,0
9008279,2013-05-28 21:52:44,92.0,15,0
9013119,2013-05-13 11:27:10,117.0,59,1
9016027,2013-03-31 17:16:39,96.0,102,1
9016994,2013-06-09 07:52:05,74.0,0,0
9026715,2013-03-20 13:36:37,148.15,36,1
9026786,2013-06-06 16:22:21,244.0,99,1
9031275,2013-03-17 14:16:40,108.0,109,1
9033859,2013-03-14 11:30:36,60.0,17,0
9035433,2012-11-13 10:12:15,160.0,3,1
9039531,2013-01-20 12:43:11,52.0,156,0
9040316,2013-01-08 15:06:18,67.0,22,0
9041793,2013-01-07 16:51:17,59.0,14,0
9042675,2013-03-25 18:51:06,232.0,11,1
9049976,2012-12-24 16:56:44,93.0,100,0
9060557,2013-06-04 14:11:18,228.0,4,1
9062174,2013-04-16 08:36:06,50.0,1,0
9072205,2013-01-10 07:05:06,49.0,18,0
